date,rainfall,eto,region,idi_daily,idi_7day,action_needed
2019-01-07,0.0,0.0,Mandya,0.0,0.0,0
2019-01-08,0.0,0.0,Mandya,0.0,0.0,0
2019-01-09,0.0,0.0,Mandya,0.0,0.0,0
2019-01-10,0.0,0.0,Mandya,0.0,0.0,0
2019-01-11,0.0,0.0,Mandya,0.0,0.0,0
2019-01-12,0.0,0.0,Mandya,0.0,0.0,0
2019-01-13,0.0,0.0,Mandya,0.0,0.0,0
2019-01-14,0.0,0.0,Mandya,0.0,0.0,0
2019-01-15,0.0,0.0,Mandya,0.0,0.0,0
2019-01-16,0.0,0.0,Mandya,0.0,0.0,0
2019-01-17,0.0,0.0,Mandya,0.0,0.0,0
2019-01-18,0.0,0.0,Mandya,0.0,0.0,0
2019-01-19,0.0,0.0,Mandya,0.0,0.0,0
2019-01-20,0.0,0.0,Mandya,0.0,0.0,0
2019-01-21,0.0,0.0,Mandya,0.0,0.0,0
2019-01-22,0.0,0.0,Mandya,0.0,0.0,0
2019-01-23,0.0,0.0,Mandya,0.0,0.0,0
2019-01-24,0.0,0.0,Mandya,0.0,0.0,0
2019-01-25,0.0,0.0,Mandya,0.0,0.0,0
2019-01-26,0.0,0.0,Mandya,0.0,0.0,0
2019-01-27,0.08,0.0,Mandya,-0.08,-0.08,0
2019-01-28,0.73,0.0,Mandya,-0.73,-0.8099999999999999,0
2019-01-29,0.34,0.0,Mandya,-0.34,-1.15,0
2019-01-30,0.01,0.0,Mandya,-0.01,-1.16,0
2019-01-31,0.0,0.0,Mandya,0.0,-1.16,0
2019-02-01,0.0,0.0,Mandya,0.0,-1.16,0
2019-02-02,0.0,0.0,Mandya,0.0,-1.16,0
2019-02-03,0.0,0.0,Mandya,0.0,-1.0799999999999998,0
2019-02-04,0.0,0.0,Mandya,0.0,-0.35000000000000003,0
2019-02-05,0.0,0.0,Mandya,0.0,-0.01,0
2019-02-06,0.0,0.0,Mandya,0.0,0.0,0
2019-02-07,0.0,0.0,Mandya,0.0,0.0,0
2019-02-08,0.0,0.0,Mandya,0.0,0.0,0
2019-02-09,5.54,0.0,Mandya,-5.54,-5.54,0
2019-02-10,12.9,0.03,Mandya,-12.870000000000001,-18.41,0
2019-02-11,0.61,0.13,Mandya,-0.48,-18.89,0
2019-02-12,0.0,0.08,Mandya,0.08,-18.81,0
2019-02-13,0.0,0.04,Mandya,0.04,-18.77,0
2019-02-14,0.0,0.02,Mandya,0.02,-18.75,0
2019-02-15,0.0,0.02,Mandya,0.02,-18.73,0
2019-02-16,0.0,0.0,Mandya,0.0,-13.190000000000001,0
2019-02-17,0.0,0.0,Mandya,0.0,-0.31999999999999995,0
2019-02-18,0.0,0.0,Mandya,0.0,0.16,0
2019-02-19,0.6,0.0,Mandya,-0.6,-0.52,0
2019-02-20,0.11,0.0,Mandya,-0.11,-0.67,0
2019-02-21,0.0,0.0,Mandya,0.0,-0.6900000000000001,0
2019-02-22,0.0,0.0,Mandya,0.0,-0.71,0
2019-02-23,0.0,0.0,Mandya,0.0,-0.71,0
2019-02-24,0.0,0.0,Mandya,0.0,-0.71,0
2019-02-25,0.0,0.0,Mandya,0.0,-0.71,0
2019-02-26,0.0,0.0,Mandya,0.0,-0.11,0
2019-02-27,0.0,0.0,Mandya,0.0,0.0,0
2019-02-28,0.01,0.0,Mandya,-0.01,-0.01,0
2019-03-01,0.53,0.0,Mandya,-0.53,-0.54,0
2019-03-02,1.94,0.0,Mandya,-1.94,-2.48,0
2019-03-03,0.0,0.0,Mandya,0.0,-2.48,0
2019-03-04,0.0,0.0,Mandya,0.0,-2.48,0
2019-03-05,0.0,0.0,Mandya,0.0,-2.48,0
2019-03-06,0.0,0.0,Mandya,0.0,-2.48,0
2019-03-07,0.0,0.0,Mandya,0.0,-2.47,0
2019-03-08,0.0,0.0,Mandya,0.0,-1.94,0
2019-03-09,0.09,0.0,Mandya,-0.09,-0.09,0
2019-03-10,0.12,0.0,Mandya,-0.12,-0.21,0
2019-03-11,0.11,0.0,Mandya,-0.11,-0.32,0
2019-03-12,0.0,0.0,Mandya,0.0,-0.32,0
2019-03-13,0.0,0.0,Mandya,0.0,-0.32,0
2019-03-14,0.0,0.0,Mandya,0.0,-0.32,0
2019-03-15,0.0,0.0,Mandya,0.0,-0.32,0
2019-03-16,0.0,0.0,Mandya,0.0,-0.22999999999999998,0
2019-03-17,0.0,0.0,Mandya,0.0,-0.11,0
2019-03-18,0.0,0.0,Mandya,0.0,0.0,0
2019-03-19,0.0,0.0,Mandya,0.0,0.0,0
2019-03-20,0.0,0.0,Mandya,0.0,0.0,0
2019-03-21,0.0,0.0,Mandya,0.0,0.0,0
2019-03-22,0.0,0.0,Mandya,0.0,0.0,0
2019-03-23,0.0,0.0,Mandya,0.0,0.0,0
2019-03-24,0.0,0.0,Mandya,0.0,0.0,0
2019-03-25,0.0,0.0,Mandya,0.0,0.0,0
2019-03-26,0.0,0.0,Mandya,0.0,0.0,0
2019-03-27,0.0,0.0,Mandya,0.0,0.0,0
2019-03-28,0.0,0.0,Mandya,0.0,0.0,0
2019-03-29,0.0,0.0,Mandya,0.0,0.0,0
2019-03-30,0.07,0.0,Mandya,-0.07,-0.07,0
2019-03-31,0.14,0.0,Mandya,-0.14,-0.21000000000000002,0
2019-04-01,0.0,0.0,Mandya,0.0,-0.21000000000000002,0
2019-04-02,0.09,0.0,Mandya,-0.09,-0.30000000000000004,0
2019-04-03,0.21,0.0,Mandya,-0.21,-0.51,0
2019-04-04,0.0,0.0,Mandya,0.0,-0.51,0
2019-04-05,0.0,0.0,Mandya,0.0,-0.51,0
2019-04-06,0.0,0.0,Mandya,0.0,-0.44,0
2019-04-07,0.0,0.0,Mandya,0.0,-0.3,0
2019-04-08,1.63,0.0,Mandya,-1.63,-1.93,0
2019-04-09,2.97,0.0,Mandya,-2.97,-4.8100000000000005,0
2019-04-10,0.15,0.0,Mandya,-0.15,-4.75,0
2019-04-11,0.94,0.0,Mandya,-0.94,-5.69,0
2019-04-12,0.26,0.0,Mandya,-0.26,-5.95,0
2019-04-13,0.0,0.0,Mandya,0.0,-5.95,0
2019-04-14,0.0,0.0,Mandya,0.0,-5.95,0
2019-04-15,0.0,0.0,Mandya,0.0,-4.32,0
2019-04-16,0.0,0.0,Mandya,0.0,-1.35,0
2019-04-17,5.15,0.0,Mandya,-5.15,-6.3500000000000005,0
2019-04-18,7.47,0.0,Mandya,-7.47,-12.879999999999999,0
2019-04-19,9.39,0.39,Mandya,-9.0,-21.619999999999997,0
2019-04-20,3.03,0.17,Mandya,-2.86,-24.48,0
2019-04-21,2.77,0.28,Mandya,-2.49,-26.97,0
2019-04-22,4.7,0.15,Mandya,-4.55,-31.52,0
2019-04-23,2.66,0.26,Mandya,-2.4000000000000004,-33.92,0
2019-04-24,0.01,0.2,Mandya,0.19,-28.580000000000002,0
2019-04-25,0.0,0.09,Mandya,0.09,-21.02,0
2019-04-26,0.0,0.02,Mandya,0.02,-11.999999999999998,0
2019-04-27,0.08,0.0,Mandya,-0.08,-9.219999999999999,0
2019-04-28,0.0,0.0,Mandya,0.0,-6.7299999999999995,0
2019-04-29,0.06,0.0,Mandya,-0.06,-2.2399999999999984,0
2019-04-30,21.18,0.0,Mandya,-21.18,-21.019999999999996,0
2019-05-01,19.92,1.85,Mandya,-18.07,-39.28,0
2019-05-02,0.0,2.17,Mandya,2.17,-37.199999999999996,0
2019-05-03,0.0,1.18,Mandya,1.18,-36.04,0
2019-05-04,0.0,0.62,Mandya,0.62,-35.339999999999996,0
2019-05-05,0.0,0.61,Mandya,0.61,-34.73,0
2019-05-06,0.14,0.29,Mandya,0.14999999999999997,-34.519999999999996,0
2019-05-07,10.07,0.08,Mandya,-9.99,-23.33,0
2019-05-08,7.58,0.54,Mandya,-7.04,-12.299999999999997,0
2019-05-09,2.27,1.13,Mandya,-1.1400000000000001,-15.609999999999996,0
2019-05-10,0.43,1.12,Mandya,0.6900000000000002,-16.099999999999994,0
2019-05-11,1.18,0.69,Mandya,-0.49,-17.209999999999997,0
2019-05-12,2.05,0.58,Mandya,-1.4699999999999998,-19.289999999999996,0
2019-05-13,0.98,0.44,Mandya,-0.54,-19.979999999999993,0
2019-05-14,5.52,0.47,Mandya,-5.05,-15.039999999999996,0
2019-05-15,7.83,0.48,Mandya,-7.35,-15.349999999999994,0
2019-05-16,2.12,1.1,Mandya,-1.02,-15.229999999999995,0
2019-05-17,8.39,0.71,Mandya,-7.680000000000001,-23.599999999999994,0
2019-05-18,0.41,1.1,Mandya,0.6900000000000002,-22.419999999999995,0
2019-05-19,0.17,1.11,Mandya,0.9400000000000001,-20.009999999999994,0
2019-05-20,0.01,0.58,Mandya,0.57,-18.899999999999995,0
2019-05-21,3.58,0.52,Mandya,-3.06,-16.909999999999997,0
2019-05-22,4.69,0.59,Mandya,-4.1000000000000005,-13.659999999999997,0
2019-05-23,2.23,0.36,Mandya,-1.87,-14.509999999999998,0
2019-05-24,0.9,0.53,Mandya,-0.37,-7.199999999999996,0
2019-05-25,9.25,0.47,Mandya,-8.78,-16.669999999999995,0
2019-05-26,12.45,1.26,Mandya,-11.19,-28.799999999999997,0
2019-05-27,2.65,2.1,Mandya,-0.5499999999999998,-29.919999999999998,0
2019-05-28,11.98,1.2,Mandya,-10.780000000000001,-37.64,0
2019-05-29,6.65,1.16,Mandya,-5.49,-39.029999999999994,0
2019-05-30,4.5,1.48,Mandya,-3.02,-40.18,0
2019-05-31,2.11,1.19,Mandya,-0.9199999999999999,-40.730000000000004,0
2019-06-01,2.11,2.22,Mandya,0.11000000000000032,-31.84,0
2019-06-02,11.46,2.3,Mandya,-9.16,-29.81,0
2019-06-03,0.38,1.73,Mandya,1.35,-27.909999999999997,0
2019-06-04,1.43,2.36,Mandya,0.9299999999999999,-16.199999999999996,0
2019-06-05,12.29,1.37,Mandya,-10.919999999999998,-21.629999999999995,0
2019-06-06,2.16,2.58,Mandya,0.41999999999999993,-18.189999999999998,0
2019-06-07,3.2,2.34,Mandya,-0.8600000000000003,-18.129999999999995,0
2019-06-08,0.33,2.17,Mandya,1.8399999999999999,-16.4,0
2019-06-09,0.78,3.29,Mandya,2.51,-4.729999999999996,0
2019-06-10,0.31,1.98,Mandya,1.67,-4.409999999999997,0
2019-06-11,0.25,1.89,Mandya,1.64,-3.6999999999999966,0
2019-06-12,0.19,1.41,Mandya,1.22,8.440000000000001,0
2019-06-13,0.18,0.94,Mandya,0.76,8.780000000000001,0
2019-06-14,0.88,1.08,Mandya,0.20000000000000007,9.840000000000002,0
2019-06-15,1.01,1.25,Mandya,0.24,8.240000000000004,0
2019-06-16,0.09,0.97,Mandya,0.88,6.610000000000003,0
2019-06-17,0.01,0.59,Mandya,0.58,5.520000000000002,0
2019-06-18,0.38,0.69,Mandya,0.30999999999999994,4.190000000000003,0
2019-06-19,3.64,0.58,Mandya,-3.06,-0.08999999999999764,0
2019-06-20,0.51,0.68,Mandya,0.17000000000000004,-0.6799999999999976,0
2019-06-21,0.45,0.35,Mandya,-0.10000000000000003,-0.9799999999999978,0
2019-06-22,0.93,0.24,Mandya,-0.6900000000000001,-1.9099999999999977,0
2019-06-23,4.77,0.37,Mandya,-4.3999999999999995,-7.189999999999998,0
2019-06-24,1.41,0.75,Mandya,-0.6599999999999999,-8.429999999999996,0
2019-06-25,0.44,0.63,Mandya,0.19,-8.549999999999997,0
2019-06-26,0.25,0.27,Mandya,0.020000000000000018,-5.469999999999997,0
2019-06-27,2.3,0.37,Mandya,-1.9299999999999997,-7.569999999999997,0
2019-06-28,0.38,0.37,Mandya,-0.010000000000000009,-7.479999999999996,0
2019-06-29,0.02,0.21,Mandya,0.19,-6.599999999999995,0
2019-06-30,0.12,0.18,Mandya,0.06,-2.139999999999997,0
2019-07-01,0.72,0.24,Mandya,-0.48,-1.959999999999997,0
2019-07-02,0.44,0.13,Mandya,-0.31,-2.4599999999999973,0
2019-07-03,0.2,0.1,Mandya,-0.1,-2.5799999999999974,0
2019-07-04,0.73,0.07,Mandya,-0.6599999999999999,-1.3099999999999974,0
2019-07-05,1.63,0.06,Mandya,-1.5699999999999998,-2.8699999999999974,0
2019-07-06,1.61,0.05,Mandya,-1.56,-4.619999999999997,0
2019-07-07,0.66,0.11,Mandya,-0.55,-5.229999999999998,0
2019-07-08,0.29,0.08,Mandya,-0.20999999999999996,-4.959999999999997,0
2019-07-09,0.95,0.04,Mandya,-0.9099999999999999,-5.559999999999998,0
2019-07-10,2.18,0.09,Mandya,-2.0900000000000003,-7.549999999999997,0
2019-07-11,1.61,0.09,Mandya,-1.52,-8.409999999999997,0
2019-07-12,1.34,0.11,Mandya,-1.23,-8.069999999999997,0
2019-07-13,6.66,0.14,Mandya,-6.5200000000000005,-13.029999999999998,0
2019-07-14,8.89,0.18,Mandya,-8.71,-21.189999999999998,0
2019-07-15,1.15,0.48,Mandya,-0.6699999999999999,-21.65,0
2019-07-16,1.98,0.31,Mandya,-1.67,-22.409999999999997,0
2019-07-17,3.23,0.29,Mandya,-2.94,-23.259999999999998,0
2019-07-18,7.02,0.35,Mandya,-6.67,-28.409999999999997,0
2019-07-19,2.96,0.32,Mandya,-2.64,-29.819999999999997,0
2019-07-20,0.93,0.51,Mandya,-0.42000000000000004,-23.72,0
2019-07-21,1.18,0.44,Mandya,-0.74,-15.749999999999998,0
2019-07-22,7.16,0.27,Mandya,-6.890000000000001,-21.97,0
2019-07-23,5.31,0.77,Mandya,-4.539999999999999,-24.839999999999996,0
2019-07-24,2.23,0.64,Mandya,-1.5899999999999999,-23.49,0
2019-07-25,6.18,0.77,Mandya,-5.41,-22.23,0
2019-07-26,0.72,0.69,Mandya,-0.030000000000000027,-19.619999999999997,0
2019-07-27,0.05,0.77,Mandya,0.72,-18.479999999999997,0
2019-07-28,0.79,0.65,Mandya,-0.14,-17.88,0
2019-07-29,0.31,0.61,Mandya,0.3,-10.689999999999998,0
2019-07-30,0.02,0.46,Mandya,0.44,-5.709999999999998,0
2019-07-31,0.0,0.6,Mandya,0.6,-3.5199999999999987,0
2019-08-01,0.0,0.53,Mandya,0.53,2.4200000000000017,0
2019-08-02,0.39,0.24,Mandya,-0.15000000000000002,2.300000000000002,0
2019-08-03,1.13,0.16,Mandya,-0.9699999999999999,0.6100000000000019,0
2019-08-04,2.14,0.17,Mandya,-1.9700000000000002,-1.2199999999999984,0
2019-08-05,2.79,0.16,Mandya,-2.63,-4.149999999999999,0
2019-08-06,7.07,0.28,Mandya,-6.79,-11.379999999999999,0
2019-08-07,6.97,0.41,Mandya,-6.56,-18.54,0
2019-08-08,21.32,0.46,Mandya,-20.86,-39.93,0
2019-08-09,9.52,1.82,Mandya,-7.699999999999999,-47.480000000000004,0
2019-08-10,1.29,1.88,Mandya,0.5899999999999999,-45.92,0
2019-08-11,2.07,1.99,Mandya,-0.07999999999999985,-44.029999999999994,0
2019-08-12,4.42,1.84,Mandya,-2.58,-43.980000000000004,0
2019-08-13,1.49,1.67,Mandya,0.17999999999999994,-37.01,0
2019-08-14,5.41,1.34,Mandya,-4.07,-34.519999999999996,0
2019-08-15,1.05,1.74,Mandya,0.69,-12.97,0
2019-08-16,11.88,1.13,Mandya,-10.75,-16.020000000000003,0
2019-08-17,10.17,1.8,Mandya,-8.37,-24.98,0
2019-08-18,18.0,1.11,Mandya,-16.89,-41.790000000000006,0
2019-08-19,5.32,2.93,Mandya,-2.39,-41.6,0
2019-08-20,13.0,3.06,Mandya,-9.94,-51.720000000000006,0
2019-08-21,9.54,1.15,Mandya,-8.389999999999999,-56.040000000000006,0
2019-08-22,1.4,2.62,Mandya,1.2200000000000002,-55.51,0
2019-08-23,1.84,2.55,Mandya,0.7099999999999997,-44.05,0
2019-08-24,0.21,3.89,Mandya,3.68,-31.999999999999996,0
2019-08-25,0.38,2.8,Mandya,2.42,-12.689999999999998,0
2019-08-26,0.93,4.9,Mandya,3.97,-6.329999999999998,0
2019-08-27,0.24,4.39,Mandya,4.1499999999999995,7.760000000000002,0
2019-08-28,0.64,3.27,Mandya,2.63,18.779999999999998,0
2019-08-29,6.84,3.15,Mandya,-3.69,13.87,0
2019-08-30,0.44,3.07,Mandya,2.63,15.790000000000001,0
2019-08-31,0.08,3.27,Mandya,3.19,15.299999999999999,0
2019-09-01,1.21,1.8,Mandya,0.5900000000000001,13.469999999999999,0
2019-09-02,4.39,2.26,Mandya,-2.13,7.37,0
2019-09-03,7.03,3.7,Mandya,-3.33,-0.11000000000000032,0
2019-09-04,2.48,2.5,Mandya,0.020000000000000018,-2.72,0
2019-09-05,1.32,3.9,Mandya,2.58,3.55,0
2019-09-06,1.76,3.33,Mandya,1.57,2.49,0
2019-09-07,1.63,4.34,Mandya,2.71,2.0100000000000002,0
2019-09-08,1.14,3.17,Mandya,2.0300000000000002,3.45,0
2019-09-09,0.37,3.04,Mandya,2.67,8.25,0
2019-09-10,0.62,3.02,Mandya,2.4,13.98,0
2019-09-11,1.7,2.16,Mandya,0.4600000000000002,14.42,0
2019-09-12,2.59,1.58,Mandya,-1.0099999999999998,10.83,0
2019-09-13,2.43,2.49,Mandya,0.06000000000000005,9.32,0
2019-09-14,0.66,3.75,Mandya,3.09,9.7,0
2019-09-15,1.65,3.31,Mandya,1.6600000000000001,9.33,0
2019-09-16,10.45,3.02,Mandya,-7.43,-0.7699999999999996,0
2019-09-17,7.13,4.17,Mandya,-2.96,-6.129999999999999,0
2019-09-18,4.7,3.7,Mandya,-1.0,-7.59,0
2019-09-19,1.13,2.69,Mandya,1.56,-5.02,0
2019-09-20,0.55,5.29,Mandya,4.74,-0.33999999999999986,0
2019-09-21,0.64,5.59,Mandya,4.95,1.5200000000000005,0
2019-09-22,28.65,0.89,Mandya,-27.759999999999998,-27.9,0
2019-09-23,31.03,3.11,Mandya,-27.92,-48.39,0
2019-09-24,27.11,2.85,Mandya,-24.259999999999998,-69.69,0
2019-09-25,15.43,1.35,Mandya,-14.08,-82.77,0
2019-09-26,3.04,3.64,Mandya,0.6000000000000001,-83.73,0
2019-09-27,1.4,6.39,Mandya,4.99,-83.47999999999999,0
2019-09-28,1.36,6.11,Mandya,4.75,-83.67999999999999,0
2019-09-29,1.35,6.18,Mandya,4.83,-51.09,0
2019-09-30,0.44,3.47,Mandya,3.0300000000000002,-20.139999999999997,0
2019-10-01,11.59,4.45,Mandya,-7.14,-3.0199999999999996,0
2019-10-02,8.98,4.75,Mandya,-4.23,6.83,0
2019-10-03,3.72,6.56,Mandya,2.8399999999999994,9.07,0
2019-10-04,8.23,2.57,Mandya,-5.66,-1.58,0
2019-10-05,6.98,3.49,Mandya,-3.49,-9.82,0
2019-10-06,2.75,3.63,Mandya,0.8799999999999999,-13.77,0
2019-10-07,17.52,2.35,Mandya,-15.17,-31.970000000000002,0
2019-10-08,12.48,1.47,Mandya,-11.01,-35.84,0
2019-10-09,3.62,2.68,Mandya,-0.94,-32.550000000000004,0
2019-10-10,0.78,3.83,Mandya,3.05,-32.339999999999996,0
2019-10-11,2.14,3.82,Mandya,1.6799999999999997,-25.0,0
2019-10-12,3.69,5.13,Mandya,1.44,-20.07,0
2019-10-13,2.61,6.42,Mandya,3.81,-17.14,0
2019-10-14,0.65,4.69,Mandya,4.04,2.0700000000000003,0
2019-10-15,1.69,3.87,Mandya,2.18,15.26,0
2019-10-16,8.05,5.13,Mandya,-2.920000000000001,13.28,0
2019-10-17,3.93,5.32,Mandya,1.3900000000000001,11.620000000000001,0
2019-10-18,14.14,3.96,Mandya,-10.18,-0.23999999999999844,0
2019-10-19,5.6,5.17,Mandya,-0.4299999999999997,-2.1099999999999985,0
2019-10-20,7.85,3.7,Mandya,-4.1499999999999995,-10.069999999999997,0
2019-10-21,9.33,3.75,Mandya,-5.58,-19.689999999999998,0
2019-10-22,18.1,3.25,Mandya,-14.850000000000001,-36.72,0
2019-10-23,1.69,4.47,Mandya,2.78,-31.019999999999996,0
2019-10-24,0.49,4.69,Mandya,4.2,-28.209999999999997,0
2019-10-25,5.1,5.44,Mandya,0.34000000000000075,-17.689999999999998,0
2019-10-26,1.06,5.16,Mandya,4.1,-13.159999999999997,0
2019-10-27,8.41,4.11,Mandya,-4.3,-13.309999999999999,0
2019-10-28,3.41,4.66,Mandya,1.25,-6.479999999999998,0
2019-10-29,3.14,4.84,Mandya,1.6999999999999997,10.070000000000004,0
2019-10-30,8.94,0.85,Mandya,-8.09,-0.7999999999999954,0
2019-10-31,2.97,1.66,Mandya,-1.3100000000000003,-6.309999999999997,0
2019-11-01,0.18,6.22,Mandya,6.04,-0.6099999999999977,0
2019-11-02,0.01,4.75,Mandya,4.74,0.030000000000002913,0
2019-11-03,0.19,6.65,Mandya,6.46,10.790000000000003,0
2019-11-04,0.01,7.42,Mandya,7.41,16.950000000000003,0
2019-11-05,0.0,7.78,Mandya,7.78,23.030000000000005,0
2019-11-06,0.06,7.54,Mandya,7.48,38.6,1
2019-11-07,6.91,4.01,Mandya,-2.9000000000000004,37.010000000000005,1
2019-11-08,5.11,1.74,Mandya,-3.37,27.6,0
2019-11-09,16.46,2.53,Mandya,-13.930000000000001,8.930000000000003,0
2019-11-10,10.49,2.87,Mandya,-7.62,-5.149999999999998,0
2019-11-11,0.57,2.84,Mandya,2.27,-10.29,0
2019-11-12,0.04,6.37,Mandya,6.33,-11.74,0
2019-11-13,0.03,6.56,Mandya,6.529999999999999,-12.69,0
2019-11-14,3.69,5.68,Mandya,1.9899999999999998,-7.799999999999999,0
2019-11-15,1.26,6.34,Mandya,5.08,0.6500000000000012,0
2019-11-16,0.59,6.03,Mandya,5.44,20.020000000000003,0
2019-11-17,0.06,7.17,Mandya,7.11,34.75,1
2019-11-18,0.28,6.43,Mandya,6.1499999999999995,38.63000000000001,1
2019-11-19,0.12,7.16,Mandya,7.04,39.34,1
2019-11-20,3.81,4.8,Mandya,0.9899999999999998,33.8,1
2019-11-21,1.38,5.98,Mandya,4.6000000000000005,36.410000000000004,1
2019-11-22,0.08,6.62,Mandya,6.54,37.870000000000005,1
2019-11-23,0.02,6.66,Mandya,6.640000000000001,39.07000000000001,1
2019-11-24,0.04,6.58,Mandya,6.54,38.5,1
2019-11-25,0.05,6.96,Mandya,6.91,39.260000000000005,1
2019-11-26,0.45,6.63,Mandya,6.18,38.400000000000006,1
2019-11-27,1.4,5.79,Mandya,4.390000000000001,41.800000000000004,1
2019-11-28,0.2,5.9,Mandya,5.7,42.900000000000006,1
2019-11-29,1.01,5.46,Mandya,4.45,40.81,1
2019-11-30,1.41,5.27,Mandya,3.8599999999999994,38.03,1
2019-12-01,11.76,4.35,Mandya,-7.41,24.080000000000005,0
2019-12-02,2.95,2.46,Mandya,-0.4900000000000002,16.680000000000003,0
2019-12-03,1.28,3.52,Mandya,2.24,12.740000000000004,0
2019-12-04,0.08,5.99,Mandya,5.91,14.260000000000003,0
2019-12-05,0.0,6.05,Mandya,6.05,14.610000000000003,0
2019-12-06,0.0,5.83,Mandya,5.83,15.990000000000002,0
2019-12-07,0.25,5.42,Mandya,5.17,17.300000000000004,0
2019-12-08,0.09,5.44,Mandya,5.3500000000000005,30.060000000000002,1
2019-12-09,0.03,5.58,Mandya,5.55,36.10000000000001,1
2019-12-10,0.02,5.4,Mandya,5.380000000000001,39.24,1
2019-12-11,0.0,5.14,Mandya,5.14,38.47,1
2019-12-12,0.0,5.16,Mandya,5.16,37.580000000000005,1
2019-12-13,0.0,4.73,Mandya,4.73,36.480000000000004,1
2019-12-14,3.93,2.8,Mandya,-1.1300000000000003,30.180000000000003,1
2019-12-15,0.17,4.03,Mandya,3.8600000000000003,28.690000000000005,0
2019-12-16,0.17,4.35,Mandya,4.18,27.320000000000007,0
2019-12-17,0.06,3.71,Mandya,3.65,25.590000000000003,0
2019-12-18,0.02,3.32,Mandya,3.3,23.750000000000004,0
2019-12-19,0.0,2.91,Mandya,2.91,21.500000000000004,0
2019-12-20,0.0,2.42,Mandya,2.42,19.19,0
2019-12-21,0.0,1.77,Mandya,1.77,22.090000000000003,0
2019-12-22,0.0,2.26,Mandya,2.26,20.490000000000006,0
2019-12-23,0.0,1.83,Mandya,1.83,18.14,0
2019-12-24,0.06,1.91,Mandya,1.8499999999999999,16.340000000000003,0
2019-12-25,0.19,1.43,Mandya,1.24,14.280000000000005,0
2019-12-26,0.02,1.6,Mandya,1.58,12.950000000000003,0
2019-12-27,0.0,1.44,Mandya,1.44,11.970000000000004,0
2019-12-28,0.0,1.11,Mandya,1.11,11.310000000000002,0
2019-12-29,0.0,0.96,Mandya,0.96,10.010000000000005,0
2019-12-30,0.01,0.87,Mandya,0.86,9.040000000000003,0
2019-12-31,0.24,0.67,Mandya,0.43000000000000005,7.620000000000004,0
2020-01-01,0.05,0.37,Mandya,0.32,6.700000000000004,0
2020-01-02,0.0,0.66,Mandya,0.66,5.780000000000004,0
2020-01-03,0.0,0.6,Mandya,0.6,4.940000000000003,0
2020-01-04,0.0,0.55,Mandya,0.55,4.3800000000000034,0
2020-01-05,0.0,0.4,Mandya,0.4,3.820000000000004,0
2020-01-06,0.0,0.32,Mandya,0.32,3.2800000000000034,0
2020-01-07,0.0,0.27,Mandya,0.27,3.120000000000003,0
2020-01-08,0.0,0.24,Mandya,0.24,3.0400000000000036,0
2020-01-09,0.0,0.17,Mandya,0.17,2.5500000000000034,0
2020-01-10,0.0,0.11,Mandya,0.11,2.0600000000000036,0
2020-01-11,0.0,0.1,Mandya,0.1,1.6100000000000034,0
2020-01-12,0.0,0.07,Mandya,0.07,1.2800000000000036,0
2020-01-13,0.0,0.05,Mandya,0.05,1.0100000000000036,0
2020-01-14,0.0,0.04,Mandya,0.04,0.7800000000000035,0
2020-01-15,0.0,0.02,Mandya,0.02,0.5600000000000036,0
2020-01-16,0.0,0.02,Mandya,0.02,0.4100000000000036,0
2020-01-17,0.0,0.01,Mandya,0.01,0.31000000000000355,0
2020-01-18,0.4,0.01,Mandya,-0.39,-0.17999999999999644,0
2020-01-19,0.55,0.01,Mandya,-0.54,-0.7899999999999965,0
2020-01-20,0.0,0.01,Mandya,0.01,-0.8299999999999965,0
2020-01-21,0.0,0.0,Mandya,0.0,-0.8699999999999964,0
2020-01-22,0.0,0.0,Mandya,0.0,-0.8899999999999965,0
2020-01-23,0.0,0.0,Mandya,0.0,-0.9099999999999965,0
2020-01-24,0.0,0.0,Mandya,0.0,-0.9199999999999965,0
2020-01-25,0.0,0.0,Mandya,0.0,-0.5299999999999965,0
2020-01-26,0.0,0.0,Mandya,0.0,0.010000000000003553,0
2020-01-27,0.0,0.0,Mandya,0.0,0.0,0
2020-01-28,0.0,0.0,Mandya,0.0,0.0,0
2020-01-29,0.0,0.0,Mandya,0.0,0.0,0
2020-01-30,0.0,0.0,Mandya,0.0,0.0,0
2020-01-31,0.0,0.0,Mandya,0.0,0.0,0
2020-02-01,0.0,0.0,Mandya,0.0,0.0,0
2020-02-02,0.0,0.0,Mandya,0.0,0.0,0
2020-02-03,0.0,0.0,Mandya,0.0,0.0,0
2020-02-04,0.0,0.0,Mandya,0.0,0.0,0
2020-02-05,0.18,0.0,Mandya,-0.18,-0.17999999999999644,0
2020-02-06,0.01,0.0,Mandya,-0.01,-0.18999999999999645,0
2020-02-07,0.0,0.0,Mandya,0.0,-0.18999999999999645,0
2020-02-08,0.0,0.0,Mandya,0.0,-0.18999999999999645,0
2020-02-09,0.1,0.0,Mandya,-0.1,-0.2899999999999964,0
2020-02-10,0.05,0.0,Mandya,-0.05,-0.3399999999999964,0
2020-02-11,0.0,0.0,Mandya,0.0,-0.3399999999999964,0
2020-02-12,0.0,0.0,Mandya,0.0,-0.15999999999999645,0
2020-02-13,0.0,0.0,Mandya,0.0,-0.14999999999999644,0
2020-02-14,0.0,0.0,Mandya,0.0,-0.14999999999999644,0
